idtwitter,subj,pos,neg,iro,top,TEXT
1.93E+17,1,0,1,0,1,Complimenti a chi vede in #Grillo il salvatore del Paese. Illusi.Nella precaria merda ci siamo tutti ormai.#sappiatelo
1.39E+17,1,0,1,0,1,Con il Governo Monti #agorarai invece di svegliarmi mi addormenta. Senza B. la politica torna ad essere noiosa.
1.45E+17,1,0,1,0,1,Con il governo Monti e la nuova manovra sono scomparsi gli indignati... #farsa
1.35E+17,1,0,1,0,1,"Con il No ad un possibile governo di Mario #Monti , Lega Nord e Italia dei Valori stanno dimostrando tutta la loro cultura politica."
1.38E+17,1,0,1,0,1,Con la fiducia al #governo #Monti la classe #politica ha certificato la sua incapacità di saper governare l' #Italia #opencamera #pdl #pd
1.60E+17,1,0,1,1,1,Con Mario #Monti andremo sotto i ponti!
1.65E+17,1,0,1,1,1,Con Mario Monti finisce perfino il tempo delle generose cugine pompinare.
3.97E+17,1,0,1,0,0,Confcommercio: Stangata per le imprese con la nuova tassa sui rifiuti urbani. L'aumento medio dei costi nel 2014 sarà pari al 290%
1.37E+17,1,0,1,1,1,Conflitto d'interesse per il Governo Monti?! Buahuhauahah!!!! (Allora ditelo: non ci fate. Ci siete.)
3.93E+17,1,0,1,1,0,Contate fino a 10 e poi buttatevi nel fiume.Io sono quello sull'argine che aspetta
3.92E+17,1,0,1,0,0,conte fa il possibilista e pragmatico sui moduli. e poi dobbiamo tenerci padoin sulla fascia contro il principio di realtà.
1.92E+17,1,0,1,0,1,"Continuare a considerare #Grillo come antipolitica. #erroredrammatico [Abbia il coraggio di definirsi ""forza politica""]"
1.45E+17,1,0,1,0,1,Continuate a screditare la politica per nn fare emergere ingiustizie sociali e conflitti d'interesse del governo Monti? http://www.corriere.it/cronache/11_dicembre_07/deputato-talpa-suk-onorevoli-stella_6f6ac1b2-20b8-11e1-80f3-2318928b83f9.shtml …
1.61E+17,1,0,1,0,1,"Contro le misure reazionarie del ""#Governo BBC"" (#Berlusconi,#Bersani,#Casini) di Mario #Monti. http://fb.me/1h4XhYbta "
1.45E+17,1,0,1,0,1,"Controlla questo video -- Ecco chi davvero è Mario Monti, servo fedele di Mr. Rockefeller. Fuori d... http://www.youtube.com/watch?v=uxKyx2E2Csg&feature=share … via @youtube"
1.40E+17,1,0,1,0,1,Controlla questo video -- ITALIANI NON ESULTATE : MARIO MONTI E' L'ENNESIMO BURATTINO ! http://www.youtube.com/watch?v=9zK4ZJiYfgI&feature=share … via @youtube
1.36E+17,1,0,1,0,1,Controlla questo video -- ITALIANI NON ESULTATE : MARIO MONTI E' L'ENNESIMO BURATTINO ! http://www.youtube.com/watch?v=9zK4ZJiYfgI&feature=share … via @youtube
1.47E+17,1,0,1,0,1,Controlla questo video -- La protesta farsa dei sindacati contro il governo Monti 12 dicembre 2011... http://www.youtube.com/watch?v=grkCZQ7v4Kc&feature=share … via @youtube
1.36E+17,1,0,1,0,1,Corsera:I caroselli e i fischi in piazza hanno guastato l'umore a B. e ai suoi che induriscono le condizioni per dire di sì al governo Monti
1.60E+17,1,0,1,1,1,Cosa intendo fare per i poveri ed i bisognosi? Una beata minchia. Cetto La Qualunque? No Mario Monti
1.64E+17,1,0,1,0,1,"Cosa potrebbe far pensare che dopo il governoMonti non ci sarà un ritorno alla politica devastante, incapace e ladra che c’è stata prima?"
1.92E+17,1,0,1,0,1,Cosa può portare di nuovo #Grillo col suo movimento nel già intricato campo della politica? Servono idee nuove e proposte valide #noprotesta
1.37E+17,1,0,1,0,1,Cose che non mi piacciono: le nomine nel governo #Monti fanno felice il mondo cattolico. http://bit.ly/sYUwcK  / via @lastampa #ministri
1.37E+17,1,0,1,0,1,Credi che il governo monti sia quello giusto per risollevare il paese? Ho dato una risposta secca e chiara. NO.
1.48E+17,1,0,1,0,1,Cremaschi: “Impresentabili le politiche del governo Monti” http://tinyurl.com/cj25c8e 
1.35E+17,1,0,1,0,1,"Crisi economica sempre più grave, governo tecnico, incarico probabile a Mario Monti. Editoriali e commenti di oggi. http://intern.az/t8svq8 "
1.65E+17,1,0,1,1,1,Da ieri sera Mario Monti e' un senatore a vita monotona
3.92E+17,1,0,1,0,0,"Da impazzire...possiamo vivere come gli svizzeri,ma preferiamo fare la fine dei cittadini ellenici..la mamma degli italioti è sempre incinta"
1.35E+17,1,0,1,1,1,"Da mesi protestiamo e chiediamo mari e monti, non Mario #Monti capo del governo. #elezioni"
1.35E+17,1,0,1,1,1,"Da mesi protestiamo e chiediamo mari e monti, non Mario #Monti capo del governo. #elezioni subito"
1.50E+17,1,0,1,1,1,Dai calcoli pensionistici del governo Monti si capisce chiaramente che la profezia dei Maya e' una cazzata.
1.92E+17,1,0,1,0,1,D'Alema #Grillo a Civitavecchia in definitiva è un mix tra il primo Bossi e il Gabibbo. Quello che ha governato l'Italia negli ultimi15 anni
1.35E+17,1,0,1,0,1,D'Alema che invoca il governo #Monti é il classico esempio di un politicante infame che attende un posticino in questo nuovo governo.
1.60E+17,1,0,1,1,1,"D'Alema: il governo Monti è una nostra vittoria, ci lavoravamo da un anno.Con politici come lui nun c'è bisogno del centrodestra."
1.36E+17,1,0,1,0,1,D'Alimonte a #linfedele esprime forti dubbi sul fatto che il governo Monti cambi la legge elettorale. Più facili elezioni anticipate.
1.37E+17,1,0,1,0,1,Dalla padella alla brace... chi è Mario Monti? http://fb.me/16NsSjXWb 
1.37E+17,1,0,1,0,1,DALLA PADELLA ALLA BRACE...GOVERNO MONTI LONTANISSIMO DAL POPOLO...TUTTI BANCHIERI E LA DONNA PIU' RICCA D'ITALIA..!!!!
1.37E+17,1,0,1,0,1,"dalla rass stampa http://www.livestream.com/citofonareadinolfi/video?clipId=pla_8865cffa-df60-414a-b697-567680e0da69 … di #CitofonareAdinolfi si capisce più dai giornali che dalle Camere, la fragilità del governo Monti"
1.39E+17,1,0,1,0,1,"dalle 15 in diretta #CitofonareAdinolfi, mentre la borsa affonda ancora e il governo Monti si muove troppo lentamente http://www.livestream.com/citofonareadinolfi …"
1.39E+17,1,0,1,0,1,"Dato che quello che mi preoccupa del governo Monti non sta in un tweet, ci ho scritto un post http://bit.ly/vJwDR7 "
1.40E+17,1,0,1,0,1,de Bortoli: non faremo sconti al governo Monti #Monti
1.37E+17,1,0,1,0,1,De Magistris fuori dal coro: Non mi piace il governo Monti http://fb.me/1tDayPKN4 
1.37E+17,1,0,1,0,1,De Magistris: non mi riconosco nel governo Monti http://goo.gl/fb/sCmLl  #politica #demagistrismonti #giampaolodipaola
1.93E+17,1,0,1,0,1,"Decisamente, #Grillo è l'erede della Lega Nord, il problema è che per molti è una virtù."
1.63E+17,1,0,1,1,1,"Detto tra noi: dopo aver visto e sentito il mago Martone ieri sera in tv, tutta 'sta scienza nel governo Monti non mi pare di vederla..."
3.92E+17,1,0,1,0,0,devo studiare un casino di roba oggi
1.55E+17,1,0,1,0,1,Di che umore é Mario #Monti? Ma vaffanculo! Parliamo della disoccupazione!!! Vergogna!! #piazzapulita
1.35E+17,1,0,1,0,1,Di Pietro chiude al governo Monti: “Risponde al sistema bancario” http://nblo.gs/pL9ps 
1.35E+17,1,0,1,1,1,"Di Pietro dice no al governo Monti, mi sembra già di rivedere l'Ulivo e la sua simpatica caciara @Idvstaff #FullMonti"
1.35E+17,1,0,1,1,1,"Di Pietro ha detto ""no"" a Mario Monti Presidente del Consiglio...ma ha detto ""sì"" a Mannagggiament! (...ebook o libro cartaceo!!!)"
1.44E+17,1,0,1,1,1,dice che l'anagramma di mario monti = matrimonio. ecco perché sono allergica alla #manovra
1.38E+17,1,0,1,1,1,Dice Veltroni che Mario Monti è merito suo. In effetti se non avesse perso le elezioni del 2008 forse oggi avremmo un governo di sinistra
1.49E+17,1,0,1,0,1,"Diciamoci la verità: a #Passera non importa un fico secco dell'asta per le #frequenze tv. Ci si è trovato, come tutto il governo #Monti."
3.92E+17,1,0,1,1,0,"'dicono che è vero che quando si muore, poi non ci si vede più'"
1.65E+17,1,0,1,1,1,Difendere Mario Monti sta diventando più impegnativo che difendere i Killers dagli indie hipsters.
1.94E+17,1,0,1,0,0,Dio quanto mi odio. Sono inutile.
1.41E+17,1,0,1,0,1,Dodicesimo giorno del governo Monti...il differenziale dei titoli non scende e le misure tardano.
1.44E+17,1,0,1,0,1,Domani #Piazzapulita: SALVATORI DELLA PATRIA Il governo Monti stanga i ceti deboli Quando toccherà a quelli che non vengono mai toccati?#La7
3.92E+17,1,0,1,0,0,"domani scuola, che palle"
1.40E+17,1,0,1,0,1,"Domattina Forza Nuova farà un banchetto in piazza a Faenza per dimostrare contro il governo Monti: ""No a governo di banchieri""."
1.35E+17,1,0,1,1,1,Dopo #Obama a spingere per il governo #monti mancano solo l'uomo ragno e superman #fatepresto
1.39E+17,1,0,1,1,1,"Dopo aver letto i giornali di oggi, per il rubinetto che perde chiamerò Mario Monti; e per sintonizzarmi Sky; magari risolve pure #splinder"
3.93E+17,1,0,1,1,0,"Dopo due ore che stavo studiando italiano, mi sono accorta che avevo preso il libro sbagliato. #benecosi"
1.94E+17,1,0,1,0,1,"Dopo il preoccupante 20% di #Le Pen, per chi crede nell'Europa unita è più necessario che mai votare #Hollande. E fermare #Grillo in Italia!"
1.91E+17,1,0,1,0,1,"Dopo Silvio,Umberto e Tonino ci tocca un altro capopopolo: #Grillo nel nuovo parlamento..."
3.93E+17,1,0,1,0,0,Dovrebbe essere introdotto il reato di induzione alla depressione.
3.92E+17,1,0,1,0,0,"Dovremmo solo accettare ke qnd qualcuno nn si fa sentire, è xké nn vuole...e dovremmo lasciar perdere..."
1.64E+17,1,0,1,0,1,E a proposito di protesta degli avvocati: Legali contro il governo Monti disertano la cerimonia. Succede a Brescia http://bit.ly/xV7iFW  #avv
1.93E+17,1,0,1,0,1,"E aggiungo: se anche la politica italiana ora ci mozza le speranze e il respiro per la sua inettitudine, #Grillo cmq non è la risposta."
1.51E+17,1,0,1,0,1,E' bene parlarci molto chiaramente: la cura da cavallo del governo Monti non sta funzionando.
1.47E+17,1,0,1,0,1,E comunque a me pare che il governo #Monti abbia un effetto depressogeno #diariodellamanovra #manovra
1.62E+17,1,0,1,0,1,E comunque per una cosa ricorderemo il #governo #Monti: è riuscito a mettere gli italiani gli uni contro gli altri come mai prima
1.37E+17,1,0,1,1,1,È confortante sapere che il PD appoggerà il governo Monti nella realizzazione del programma del PdL!!! #portaaporta #orabasta #acasa
1.92E+17,1,0,1,0,1,"E devo stare davvero male, perché sono d'accordo anche con Massimo #D'Alema nel giudizio negativissimo su Beppe #Grillo http://tv.ilfattoquotidiano.it/2012/04/17/dalema-grillo-impasto-bossi-gabibbo/194892/ …"
1.46E+17,1,0,1,1,1,E diciamocelo. Se quello che sta passando con il governo #Monti l'avesse fatto Berlusconi staremo facendo le barricate
3.96E+17,1,0,1,0,0,e dopo l'Annunziata ora anche il TG24 di Sky ospita #Fini c'è qualcosa che mi sfugge
1.93E+17,1,0,1,0,1,E' facile far ridere sparando a zero sui problemi dell'Italia #Grillo #demagogia ma risolverli è un'altra storia
1.43E+17,1,0,1,1,1,E finalmente grazie al Governo Monti pagherà cha ha sempre pagato!
1.90E+17,1,0,1,0,0,"E' finita la sagra delle cazzare. Parte il ""va pensiero"" e io, cordialmente, li mando tutti a cagare. #legaladrona #bergamo #lega #ladri"
1.61E+17,1,0,1,0,1,"E' giunto il momento di non appoggiare Il governo #Monti votando no in massa. Lasciarlo alle corde, suonato."
1.62E+17,1,0,1,0,1,E' giunto il primo motivo per me di lamentela contro il governo Monti. Non sta agendo per risolvere questa situazione. Non è accettabile.
1.36E+17,1,0,1,0,1,E il governo Monti non toccherà la legge elettorale. Sento puzza di Pentapartito 2.0. #doposilvio
3.93E+17,1,0,1,0,0,"e in mysterious lady, la sua voce ci sarebbe stata perfettamente. invece come al solito é relegato a fare i background vocali."
1.93E+17,1,0,1,0,1,e intanto quel cialtrone di #Grillo evoca IL processo x crimini contro l'umanità x fare proseliti del suo movimento politico.senza vergogna.
3.96E+17,1,0,1,0,0,E le cazzo di promesse?
1.52E+17,1,0,1,0,1,E le iniquità del governo Monti continuano http://goo.gl/fb/BXxGH  Clicca sul link
3.96E+17,1,0,1,0,0,È morto il giornalista #FrancoRossi. Negli anni 80 e 90 è stato numero uno del #calciomercato. RIP pic.twitter.com/4WibtMeVKY
1.37E+17,1,0,1,1,1,"È nato il governo Monti: Passera super-ministro, Il dopo Berlusconi ha sempre la solita costante"
1.95E+17,1,0,1,0,1,È pazzesco vedere tanta gente che va in piazza a vedere i comizi senza senso di #Grillo e che lo applaudono anche. Incredibile #tgla7
1.37E+17,1,0,1,1,1,E' più criminale fondare una banca che rapinarla(cit. B.Brecht) Tanti auguri al nuovo governo #Monti
1.43E+17,1,0,1,0,1,E' più facile aumentare le tasse che combattere l'evasione fiscale #governo #Monti
1.37E+17,1,0,1,0,1,"È più forte di me. Non li capisco. OccupySapienza. Il governo Monti sarebbe addirittura peggiore di B. E protestano, ma per cosa? #linfedele"
3.92E+17,1,0,1,0,0,"E poi ho ""dormito"" mentre gli incubi mi tormentavano :("
3.97E+17,1,0,1,0,0,E poi rachel torna da quella faccia di merda d'asino #gleeitaliauno
3.93E+17,1,0,1,0,0,"E poi, cosa cazzo ci riempiamo le bocche con le parole più belle del mondo, se poi non sappiamo neanche apprezzarle. Cosa. Cosa, eh?"
3.96E+17,1,0,1,0,0,È possibile che la cosa più importante è se B.rimane senatore?
1.39E+17,1,0,1,1,1,è sempre interessante un'opinione pubblica che politicamente 'vede' Mario Monti come un giovanotto di belle speranze
1.40E+17,1,0,1,0,1,e siamo gia' a una decina di miliardi di euro di danno dal governo Monti... forse piu' che the con la Merkel bisogna impressionare mercati.
1.93E+17,1,0,1,0,1,è tutto un gioco di poteri e noi coglioni ad ascoltare #Grillo #serviziopubblico #La7 @change_Italy
1.96E+17,1,0,1,0,1,"E' ufficiale. #Grillo si considera il nuovo #Bossi: insulti a partiti e media, demagogia dura e pura. Della #politica vera neanche l'ombra"
3.97E+17,1,0,1,0,0,È una mia sensazione o ci stiamo perdendo la miglior data italiana dei Mars? #MarsInMilan
1.35E+17,1,0,1,1,1,"E vai adesso con Mario Monti/Superman, crisi finita, stipendi in aumento, e riforme. Grazie Stato! Se non ci fossi bisognerebbe inventarti!"
1.39E+17,1,0,1,0,1,E' vergognoso pensare che tra i primi provvedimenti del governo Monti ci sara' una tassa sugli animali domestici.
1.37E+17,1,0,1,0,1,Ecco i 17 ministri del governo Monti. Le scandalose nomine last minute degli ex Gelmini e Galan http://tinyurl.com/85otapr 
1.35E+17,1,0,1,0,1,"Ecco la sitesi di anni di lotte e opposizione. Mario Monti. Uomo di destra, voluto da Bce e banche... Ma che senso ha? Dov'è la dignità?"
1.44E+17,1,0,1,0,1,"Ecco tutti i privilegi della Casta che il premier non ha tagliato - mario monti, casta, sprechi, cam http://fb.me/1gJkuFcTm "
1.45E+17,1,0,1,1,1,"Ecco, basta vedere Gasparri 5 minuti per apprezzare tutto il governo Monti in blocco. #ServizioPubblico"
1.61E+17,1,0,1,0,1,Educato come al solito il Senatur.....«Il governo di Mario Monti è un governo infame - ha detto Bossi dal palco... http://fb.me/131yaxgVR 
1.42E+17,1,0,1,1,1,"Egregio Professor Monti, pagherò volentieri la tassa sui cani che mantengo a casa, se mi toglierà la tassa sui maiali che mantengo a Roma..."
1.45E+17,1,0,1,0,1,"Elementare, Monti!: Diciamocela tutta: la manovra del professor Monti è un'enorme rastrellamento di liquidità. O... http://bit.ly/u3Wi3h "
1.47E+17,1,0,1,0,1,Elsa Fornero si fa sputtanare da Mario Monti...http://www.youtube.com/watch?v=7kMyrrgRgLs&feature=share …
1.44E+17,1,0,1,1,1,"Emendamento alla #manovra: i membri del governo #Monti verseranno 1000 euri per ogni utilizzo strumentale del lemma equità. #ecco, santinumi"
3.93E+17,1,0,1,0,0,Ero tentata di rovesciarle la minestra in testa.
3.93E+17,1,0,1,1,0,esiste sicuramente un universo parallelo in cui 1solo caffè é sufficiente a tenermi sveglia di pomeriggio.
1.46E+17,1,0,1,0,1,Esiste un'alternativa alla manovra iniqua del governo #Monti Domani in piazza con #CGIL #Cisl #Uil http://vivere.biz/sMs  @v_senigallia
3.92E+17,1,0,1,1,0,Eternamente tua.Eternamente mio.Eternamente CHEVVITADEMMERDA.
3.93E+17,1,0,1,0,0,"Eurozona, frena a sorpresa l'indice pmi della crescita economica: Il pmi flash dell'Eurozona a ottobre sce... http://bit.ly/18ObBHo  #fb"
3.93E+17,1,0,1,0,0,"Fa ridere vedere come si spremono quel poco di cervello per capire il significato di un'occupazione.Senza midollo,ne dignità."
1.65E+17,1,0,1,1,1,Fa schifo il posto fisso. Meglio 5 anni di parlamento ed avere la pensione d'oro a vita. Vero signor Mario? #monti
1.96E+17,1,0,1,0,1,"Facile fare il #Grillo parlante: aggressività, comicità, parlare alla pancia, cavalcare difficoltà, contro politici (facile), soluzioni 0,00"
1.26E+17,1,0,1,0,1,"False illusioni, sgradevoli realtà - #editoriale di Mario Monti sul Corriere della Sera: http://www.corriere.it/editoriali/11_ottobre_16/monti-false-illusioni-sgradevoli-realta_068269c4-f7bf-11e0-8d07-8d98f96385a3.shtml#.TpqsWM19HIo.twitter … #rassegna stampa"
1.25E+17,1,0,1,0,1,"False illusioni, sgradevoli realtà Mario Monti http://j.mp/q0EAKT  via @AddToAny"
1.96E+17,1,0,1,0,0,Fare a pezzi e chiudere nel congelatore giovani fanciulle ignare.
3.97E+17,1,0,1,0,0,Fare la spesa con mia madre è straziante.
1.65E+17,1,0,1,0,1,"Fassina: ""Mario Monti ha usato un linguaggio offensivo, violento ed estremista"". #sobrietà"
1.44E+17,1,0,1,0,1,"Fattorini/Prc Città della Pieve: ""Siamo contro la manovra del governo Monti"" | umbrialeft.it http://fb.me/1h3hUQDaN "
1.95E+17,1,0,1,0,1,Feltri qui lo squallido sei tu non #Grillo Dopo la figura che ti sei fatto oggi a #matrix fai bene ad andare a dormire Sei stanco e sragioni
1.45E+17,1,0,1,0,1,FERMA MARIO MONTi ELEZIONI SUBITO CHRISTIAN MARTYR MASSACRE http://fb.me/1kpHuHI0Y 
1.48E+17,1,0,1,1,1,"Ferrero:"" BERLUSCONI CI HA PORTATO SULL'ORLO DEL BARATRO, COL GOVERNO MONTI PER FARE UN PASSO IN AVANTI!"". Ormai... http://fb.me/Q0exAQaL "
1.38E+17,1,0,1,0,1,"Fiducia al governo monti : NI (aspettiamo), fiducia in questo parlamento: zero #oramonti"
1.90E+17,1,0,1,0,0,fine dell'erezione mattutina. posso alzarmi e lamentarmi perché nessuno mi ha ancora portato il caffè a letto.
1.43E+17,1,0,1,0,1,Finito il senso di meraviglia per la capacità di comunicazione e gestione del governo #monti passiamo a parlare delle azioni? #opengov
1.41E+17,1,0,1,0,1,Fog in Rome: Il #governo #Monti subisce i primi attacchi mentre l’#Euro fatica a trovare equilibrio http://bit.ly/GhiFgRm 
1.54E+17,1,0,1,0,1,"Fondi per l'Editoria, si attendono ancora risposte certe dal governo Monti. Temo che non arriveranno"
3.96E+17,1,0,1,0,0,Forse è il caso di DTR perché sono confusa :/
1.44E+17,1,0,1,0,1,"FORTE CON I DEBOLI DEBOLE CON I FORTI. No alla manovra del Governo Monti, si ad una vera patrimoniale. http://www.selcampania.org "
1.93E+17,1,0,1,0,1,Fra tutti quelli che danno a #Grillo del #qualunquista non c'è nessuno che critichi in modo costruttivo le sue proposte.
1.64E+17,1,0,1,1,1,Fra un pò mario MONTI sarà innevato............si prevedono manovre ghiacciate!!!
3.96E+17,1,0,1,0,0,Freddo Freddo Freddo Freddo Freddo Freddo Freddo Freddo Freddo Freddo Freddo Freddo Freddo Freddo Freddo Freddo Freddo Freddo Freddo Freddo
3.92E+17,1,0,1,0,0,Furba Trenitalia che cambia gli orari il 14 Dicembre. Io il ritorno come lo prenoto? Sti stronzi.
